PSNR,SSIM,MSE,num_samples
16.742500397890115,0.9199235562949313,6.06549072265625,100
20.31642122262987,0.934309850643467,3.796039581298828,200
22.585155490897538,0.9512421486661127,2.78741455078125,300
23.14921326064325,0.9557995593447076,2.403614044189453,400
24.82159308973175,0.968060616973319,1.8888473510742188,500
25.744120512845853,0.9720659369665832,1.59210205078125,600
24.883079169322073,0.9683818196973021,1.9232673645019531,700
28.517656860826925,0.977876804202245,1.1990814208984375,800
29.244705041553836,0.9821430383444782,1.0338172912597656,900
28.552143407203953,0.9809596152170548,1.1642608642578125,1000
28.748262382672326,0.9815132367180479,1.1116981506347656,1100
31.77089128539391,0.9877463853711915,0.7830543518066406,1200
30.598655065598816,0.9845084439353836,0.9351158142089844,1300
30.22215002191743,0.9847806345411998,0.9454307556152344,1400
31.994480205675426,0.987330780448264,0.7511177062988281,1500
29.30546442615106,0.9853955837898106,1.099151611328125,1600
34.16749440682404,0.991191086382114,0.6065635681152344,1700
33.59310639308694,0.9902637279622332,0.6090850830078125,1800
28.689787787653508,0.9831934697398166,1.2142677307128906,1900
33.20908810023003,0.9914249273894347,0.6658897399902344,2000
30.50316408604376,0.9897046488479915,0.7468833923339844,2100
33.43954488650948,0.9912714261838601,0.6389694213867188,2200
34.682362760714845,0.9927203002485052,0.5995140075683594,2300
34.62699147348316,0.9928610532814162,0.6030616760253906,2400
34.79532879094809,0.9928907886935564,0.5972366333007812,2500
32.39881762669857,0.989002323797771,0.7944564819335938,2600
31.716920328163813,0.9899201368565009,0.7951812744140625,2700
31.406613493857222,0.9892590307119381,0.8093910217285156,2800
32.89075855731821,0.991248211484716,0.7081298828125,2900
31.616657415921793,0.9901191845235293,0.7779731750488281,3000
